1990.84174626792, 6.761620426779996
1990.8423059977317, 6.752544852453637
1990.8432698714416, 6.736875935990362
1990.8453551021644, 6.702810431026767
1990.8454120238403, 6.701877437844777
1990.8461311343442, 6.690077016332722
1990.847132955838, 6.673596348945364
1990.8482732867428, 6.654781267044317
1990.8499031440595, 6.62779152530259
1990.8499202205621, 6.62750816305236
1990.8519694008903, 6.593422036975
1990.8526657427242, 6.5818034433679875
1990.8545517475818, 7.592108373027112
1990.85497866015, 7.583811715198525
1990.8550507609393, 7.582409857476334
1990.8551797834045, 7.579900811130748
1990.8553543432104, 7.576505289199262
1990.8590276886875, 7.5052264596062175
1990.8593749109098, 7.498430877083808
1990.8615531137032, 7.455732119879744
1990.8616176249357, 7.45446584946843
1990.8648716474013, 7.390489056453773
1990.8650025672555, 7.3879112831566225
1990.866287099739, 7.362606524875237
1990.8678562406014, 7.331668190733473
1990.8683192035646, 7.322535424452498
1990.8690572879607, 7.3079718005398435
1990.8726585326485, 7.236873166557405
1990.872781862946, 7.234437733711124
1990.8735958429097, 7.218363587964935
1990.8764362345314, 7.1622873480496985
1990.8783753662865, 7.124030787645947
1990.879394264283, 7.103942774923189
1990.880424546615, 7.08364207154224
1990.8827033110354, 7.038791849160484
1990.8852837603376, 8.035086957962282
1990.8885966018686, 7.960503015200451
1990.8892720724211, 7.945330718317944
1990.8912131015654, 7.9018081481446965
1990.8949357791619, 7.818687056770153
1990.8956776583364, 7.802182207104705
1990.8967572727872, 7.778201771113283
1990.8986413802556, 7.736464674351969
1990.8986413802556, 7.736464674351969
1990.9000644221503, 7.705040578918872
1990.9006032806813, 7.693164479777394
1990.901102294039, 7.68217814173136
1990.902176216322, 7.658573064476158
1990.9023849291334, 7.653991702070096
1990.9032710098863, 7.634564588053259
1990.905667412437, 7.5822114932567235
1990.9076482867545, 7.5391565132533005
1990.909934640732, 7.48971782756938
1990.9110237421287, 7.466267361719509
1990.9126213438292, 7.431987379603909
1990.91311276763, 7.4214718726403825
1990.913376504728, 7.415834116607722
1990.9155243492944, 7.3700711996054755
1990.919926292222, 7.2771433664565714
1990.9243054664794, 8.194625544679482
1990.9244515654473, 8.191178163303698
1990.9263869024242, 8.145661911066824
1990.9264305423756, 8.144638806495456
1990.930101990464, 8.059084076979575
1990.9310905302336, 8.036225811087421
1990.9312537057042, 8.032459976169022
1990.9347771574355, 7.9516518682846025
1990.9362628131737, 7.917876465721903
1990.9377636480253, 7.883934555504781
1990.9379097469932, 7.880640166992112
1990.938302506556, 7.871792373056984
1990.938852749422, 7.859417904429146
1990.939569962537, 7.843325281825193
1990.9432926401337, 7.760471180807528
1990.943785961324, 7.749576852794096
1990.9439092916216, 7.746856404473039
1990.9444576370984, 7.734776065368844
1990.944681529023, 7.729850746356777
1990.9471728010335, 7.675326165991194
1990.9488254270207, 7.639440862015835
1990.9543126765668, 7.521925591520344
1990.9569519449344, 7.466303710877683
1990.960839695391, 7.385438403548717
1990.9618851568364, 7.363909988634183
1990.9632930196176, 7.3350637577076165
1990.9659967992177, 7.280133891972239
1990.9705372515566, 7.189272251189894
1990.973478204806, 7.131340257435916
1990.9826293128842, 6.955673766123163
1990.9923173821041, 7.6762546352342556
1991.0026069236983, 7.470799294694583
1991.0042709340205, 7.438451485276614
1991.009767670513, 7.33329950846606
1991.0170555424038, 7.197840226074413
1991.0182528266077, 7.176010214137879
1991.0262692959486, 7.032857693523248
1991.0268176414254, 7.023254552028424
1991.0294037828955, 6.978284289020576
1991.0302803767029, 6.963160619296853
1991.0439814240663, 6.7344318075733804
1991.0474688254033, 6.678445985450881
1991.0551949941973, 6.557514947378782
1991.0573447361533, 6.524610910807279
1991.0575477567968, 6.521519932808582
1991.069664484184, 6.3420670629405125
1991.085261023351, 6.124960108775966
1991.0871166699817, 6.1001181510978695
1991.1062689164962, 5.855261465961737
1991.1073086857741, 5.842548016933393
1991.1194747452796, 5.6979855670978585
1991.1198580178966, 5.693554004375876
1991.126045404055, 5.623018861864998
1991.1270737889974, 5.611475872775696
1991.1462412146248, 5.405350333159364
1991.1502541927678, 5.364274121133497
1991.1572479693327, 5.29432104320276
1991.157506014263, 5.2917790030263605
1991.16108638767, 5.256792505621228
1991.1681845206406, 5.188946935350284
1991.1735047999373, 5.13938616344229
1991.1872362055256, 5.016372306567424
1991.1958901976338, 4.942309038198769
1991.2004837768695, 4.329650072384673
1991.201838512753, 4.319804004748243
1991.20974303613, 4.263411258104011
1991.2144352796035, 4.2307722908965735
1991.215512996665, 4.223361130639568
1991.2159323196765, 4.2204861482402904
1991.2275595206493, 4.142643703879481
1991.2320904860412, 4.1132673901981365
1991.2414597938744, 4.054152682358513
1991.2474517489445, 4.017466042859613
1991.2518726657631, 3.990941694839267
1991.252677158781, 3.986163727792555
1991.253259657263, 3.9827135023118823
1991.2555327295156, 3.9693263380327286
1991.2653156681922, 3.913024063912382
1991.2665622528916, 3.906001079740576
1991.2800185370447, 3.8322947375919885
1991.2859535704386, 3.800969171310469
1991.3006317732309, 3.7264638443725753
1991.3021496845847, 3.718992195864208
1991.3189169128773, 3.639240406455021
1991.3206150762044, 3.631439040340357
1991.3210761417781, 3.6293294438730443
1991.3238956621178, 3.6165075825597057
1991.339325231029, 3.1118498591173585
1991.3444424896804, 3.092867310185224
1991.3469774016412, 3.0835954694463306
1991.3471557562254, 3.0829463817461464
1991.3491290409852, 3.0757935161998065
1991.3497267185808, 3.073637310708996
1991.3820772043066, 2.963748810355496
1991.392810734966, 2.930083133471764
1991.3980494265252, 2.914125053659814
